VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
8038	??????	KING	STONE	MELEE	85		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8039	??????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8040	??????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	1000	2000	50	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8041	?????	KING	STONE	MELEE	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	23250	5	1	272	612	30	57	9611	9615	0	2000	150	50160	0	0	0	0	0	0	0	32	32	8	11	11	17	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8042	?????	KING	STONE	MELEE	20		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	47400	5	1	512	1152	80	111	9621	9625	0	2000	150	50162	0	0	0	0	0	0	0	20	25	14	4	4	29	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8043	?????	KING	STONE	MELEE	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	80250	5	1	752	1692	150	181	9631	9635	0	2000	150	50164	0	0	0	0	0	0	0	11	31	19	10	10	38	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8044	?????	KING	STONE	MELEE	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	119700	5	1	992	2232	210	221	9641	9645	0	2000	150	50166	0	0	0	0	0	0	0	15	26	16	4	4	33	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8045	?????	KING	STONE	MELEE	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	167850	5	1	1232	2772	270	282	9651	9655	0	2000	150	50168	0	0	0	0	0	0	0	14	25	18	6	6	36	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8046	?????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	226650	5	1	1472	3312	330	363	9661	9665	0	2000	150	50170	0	0	0	0	0	0	0	8	24	16	5	5	33	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8047	?????	KING	STONE	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	296550	5	1	1712	3852	390	444	9671	9675	0	2000	150	50172	0	0	0	0	0	0	0	8	22	16	5	5	33	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8048	?????	KING	STONE	MELEE	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	584000	5	1	2072	4662	450	502	9681	9685	0	2000	150	50174	0	0	0	0	0	0	0	27	27	20	4	4	40	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8049	?????	KING	STONE	MELEE	90		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	905000	5	1	2392	5382	510	700	9691	9695	0	2000	150	50176	0	0	0	0	0	0	0	13	14	15	3	3	30	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8050	?????	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	145000	5	1	2824	6354	690	730	9693	9697	0	2000	150	50178	0	0	0	0	0	0	0	13	13	14	3	3	29	0	0	0	0	100	0	0	0	16764879	0	0	0	0	0							0	0	0	0	0
8051	혼마석	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	95	0	0	0	905000	5	1	2072	4662	51	95	3001	3007	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8052	귀마석	KING	STONE	MELEE	95		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	95	0	0	0	905000	5	1	2072	4662	51	95	3051	3057	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8053	폭마석	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	100	0	0	0	1200000	5	1	2392	5382	51	100	3041	3047	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8054	용마석	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	100	0	0	0	1200000	5	1	2392	5382	51	100	3011	3017	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8055	지마석	KING	STONE	MELEE	105		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	105	0	0	0	1500000	5	1	2824	6354	51	105	3081	3087	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8056	망마석	KING	STONE	MELEE	105		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	105	0	0	0	1500000	5	1	2824	6354	51	105	3031	3037	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8057	화마석	KING	STONE	MELEE	100		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	100	0	0	0	1200000	5	1	2392	5382	51	100	6005	6010	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8101	???	KING	STONE	SPECIAL	5		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	193	5	1	0	0	42	8	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8102	???	KING	STONE	SPECIAL	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	309	5	1	0	0	82	14	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8103	???	KING	STONE	SPECIAL	15		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	454	5	1	0	0	122	19	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8104	???	KING	STONE	SPECIAL	20		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	632	5	1	0	0	162	25	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8105	???	KING	STONE	SPECIAL	25		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	845	5	1	0	0	202	30	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8106	???	KING	STONE	SPECIAL	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	1069	5	1	0	0	242	35	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8107	???	KING	STONE	SPECIAL	35		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	1315	5	1	0	0	282	41	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8108	???	KING	STONE	SPECIAL	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	1591	5	1	0	0	322	46	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8109	???	KING	STONE	SPECIAL	45		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	1898	5	1	0	0	362	52	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8110	???	KING	STONE	SPECIAL	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	2238	5	1	0	0	402	57	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8111	???	KING	STONE	SPECIAL	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	2612	5	1	0	0	442	63	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8112	???	KING	STONE	SPECIAL	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3022	5	1	0	0	482	68	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8113	???	KING	STONE	SPECIAL	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3469	5	1	0	0	522	73	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8114	???	KING	STONE	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	5	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
8501	??	PAWN	MONSTER	MELEE	35			0	ANIMAL		0	stray_dog	0	59	44	30	15	95	116	1472	3	5	124	186	1200	74	100	170	100	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	16764159	70104	0	0	0	0							0	0	0	0	0
8502	???	PAWN	MONSTER	MELEE	30			0	ANIMAL		0	wild_boar	0	47	35	24	12	78	95	1184	3	5	100	150	1100	66	100	170	100	2000	150	30004	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	16764159	0	0	0	0	0							0	0	0	0	0
8503	?	PAWN	MONSTER	MELEE	25			0	ANIMAL		0	bear	0	40	30	20	10	53	98	994	3	5	224	337	900	58	100	150	100	2000	150	30010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	16764159	70104	0	0	0	0							0	0	0	0	0
8504	??	PAWN	MONSTER	MELEE	5			0	ANIMAL		0	tiger	0	9	12	6	3	25	38	235	3	5	30	45	500	9	100	100	25	2000	150	30023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	16764159	0	0	0	0	0							0	0	0	0	0
8505	?? ???	PAWN	MONSTER	MELEE	10			0	ORC		0	orc_bigblack	0	22	9	13	4	35	43	408	3	5	56	84	400	14	80	100	30	2000	150	30077	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	16764159	0	0	0	0	0							35	0	0	0	0
8506	???	PAWN	MONSTER	MELEE	12			0			0	greenfrog_general	0	20	10	20	5	39	47	399	3	5	44	67	400	16	100	70	40	2000	150	30061	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	16764159	0	0	0	0	0							0	0	0	0	0
8507	??????	PAWN	MONSTER	MELEE	15			0	DESERT		0	outlaw	0	14	17	34	6	44	53	599	3	5	76	114	200	19	100	100	40	2000	150	0	0	0	0	0	0	5	5	0	0	0	0	0	0	10	20	0	0	0	0.95	0	0	16764159	0	0	0	0	0							0	0	0	0	0
8508	?????	PAWN	MONSTER	MELEE	20			0	MILGYO		0	milgyo_monster1	0	36	19	27	9	52	64	887	3	5	160	240	500	25	100	120	100	2000	150	30080	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	10	0	0	0.95	0	0	16764159	0	0	0	0	0							0	0	0	0	0
8509	?????	PAWN	MONSTER	MELEE	25			0	MILGYO		0	milgyo_monster2	0	42	28	56	14	91	111	450	3	5	119	178	300	50	100	100	35	2000	150	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	10	0	0	0.95	0	0	16764159	0	0	0	0	0							0	0	0	0	0
8510	????	PAWN	MONSTER	MELEE	21			0			0	fire_knight	0	37	19	28	9	46	85	321	3	5	150	225	300	29	100	120	100	2000	150	0	0	0	0	0	0	5	5	0	0	0	0	0	0	10	20	0	0	0	0.95	0	0	16764159	0	0	0	0	0							0	0	0	0	0
8511	????	PAWN	MONSTER	MELEE	11			0			0	ice_snow_golem	0	16	16	32	8	37	45	591	3	5	77	116	300	15	100	120	100	2000	150	30080	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	10	0	0	0.95	0	0	16764159	0	0	0	0	0							0	0	0	0	0
8600	?????	BOSS	MONSTER	MELEE	73		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	122	91	61	30	150	278	700000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0.5	1039	10	0	0	35	256	0	0							20	20	0	30	40
8601	?????	KING	MONSTER	MELEE	86		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	122	91	61	30	150	278	1000000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	1	1137	10	0	0	35	256	0	0							20	20	0	30	40
8602	?????	BOSS	MONSTER	MELEE	73		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	MILGYO	STUN,SLOW,CURSE,TERROR	0	milgyo_founder	0	122	91	61	30	150	278	700000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0.5	1039	10	0	0	35	257	35	258							20	20	0	30	40
8603	?????	KING	MONSTER	MELEE	86		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	MILGYO	STUN,SLOW,CURSE,TERROR	0	milgyo_founder	0	122	91	61	30	150	278	1000000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	1	1137	10	0	0	35	257	35	258							20	20	0	30	40
8604	????	BOSS	MONSTER	MELEE	73		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DEVIL	STUN,SLOW,CURSE,TERROR	0	skeleton_king	0	122	91	61	30	150	278	700000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0.5	1039	10	16756141	0	30	256	0	0							20	20	0	30	40
8605	????	KING	MONSTER	MELEE	86		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DEVIL	STUN,SLOW,CURSE,TERROR	0	skeleton_king	0	122	91	61	30	150	278	1000000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	1	1137	10	16756141	0	30	256	0	0							20	20	0	30	40
8606	??	BOSS	MONSTER	MELEE	73		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	UNDEAD	STUN,SLOW,CURSE,TERROR	0	skeleton_god	0	122	91	61	30	150	278	700000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0.5	1039	10	0	0	10	259	40	260							20	20	0	30	40
8607	??	KING	MONSTER	MELEE	86		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	UNDEAD	STUN,SLOW,CURSE,TERROR	0	skeleton_god	0	122	91	61	30	150	278	1000000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	1	1137	10	0	0	10	259	40	260							20	20	0	30	40
8608	???	BOSS	MONSTER	MELEE	73		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,CURSE,TERROR	0	fox_ninetail	0	122	91	61	30	150	278	700000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0.5	1039	10	0	0	35	258	40	259							20	20	0	30	40
8609	???	KING	MONSTER	MELEE	86		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,CURSE,TERROR	0	fox_ninetail	0	122	91	61	30	150	278	1000000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	1	1137	10	0	0	35	258	40	259							20	20	0	30	40
8610	?????	BOSS	MONSTER	MELEE	73		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,CURSE,TERROR	0	yellow_tigerman	0	122	91	61	30	150	278	700000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0.5	1039	10	0	0	40	258	0	0							20	20	0	30	40
8611	?????	KING	MONSTER	MELEE	86		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,CURSE,TERROR	0	yellow_tigerman	0	122	91	61	30	150	278	1000000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	1	1137	10	0	0	40	258	0	0							20	20	0	30	40
8612	????	BOSS	MONSTER	MELEE	73		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	INSECT	STUN,SLOW,CURSE,TERROR	0	spider_queen	0	122	91	61	30	150	278	700000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0.5	1039	10	0	0	40	261	0	0							20	20	0	30	40
8613	????	KING	MONSTER	MELEE	86		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	INSECT	STUN,SLOW,CURSE,TERROR	0	spider_queen	0	122	91	61	30	150	278	1000000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	1	1137	10	0	0	40	261	0	0							20	20	0	30	40
8614	??????	BOSS	MONSTER	MELEE	73		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DESERT	STUN,SLOW,CURSE,TERROR	0	giant_desert_turtle	0	122	91	61	30	150	278	700000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0.5	1039	10	16764879	0	40	256	30	256							20	20	0	30	40
8615	??????	KING	MONSTER	MELEE	86		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DESERT	STUN,SLOW,CURSE,TERROR	0	giant_desert_turtle	0	122	91	61	30	150	278	1000000	30	5	23400	35100	356400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	1	1137	10	16764879	0	40	256	30	256							20	20	0	30	40
9001	???? ??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9002	????? ??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9003	???? ??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9004	????? ??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9005	???? ????	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9006	??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9007	???? ??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9008	????? ??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9009	??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9010	?????? ??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9011	????? ??	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
9012	??????	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
10001	??? 4002 8995	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
10002	???? 4503 9050	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
10003	??? 1118 2161	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
10004	???? 876 2131	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
10005	??? 9064 2214	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
10006	???? 9372 2188	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0
